user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,leave
用户43869,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43870,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43863,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43864,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43865,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43866,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43867,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43856,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43857,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43858,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43859,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43860,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43861,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43862,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43855,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43850,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43851,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43852,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43853,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43854,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43847,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43848,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43849,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43846,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43840,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43841,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43842,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43843,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43844,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43845,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43839,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43834,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43835,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43836,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43837,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43838,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43831,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43832,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43833,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43829,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43830,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43823,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43824,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43825,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43826,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43827,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43828,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43816,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43817,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43818,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43819,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43820,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43821,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43822,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43815,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43812,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43813,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43814,2020-06-11 18:06:00,2020-06-11 18:06:00,1,0,0.0,False
用户43807,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43808,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43809,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43810,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43811,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43806,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43800,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43801,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43802,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43803,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43804,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43805,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43799,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43794,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43795,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43796,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43797,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43798,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43791,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43792,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43793,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43789,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43790,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43783,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43784,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43785,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43786,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43787,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43788,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43778,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43779,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43780,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43781,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43782,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43776,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43777,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43775,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43773,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43774,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43767,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43768,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43769,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43770,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43771,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43772,2020-06-11 18:05:00,2020-06-11 18:05:00,1,0,0.0,False
用户43758,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43759,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43760,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43761,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43762,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43763,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43764,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43757,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43753,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43754,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43755,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43756,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43749,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43750,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43751,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43752,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43748,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43742,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43743,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43744,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43745,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43746,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43747,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43741,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43738,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43739,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43740,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43733,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43734,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43735,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43736,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43737,2020-06-11 18:04:00,2020-06-11 18:04:00,1,0,0.0,False
用户43728,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43729,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43730,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43731,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43732,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43725,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43726,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43727,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43723,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43724,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43717,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43718,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43719,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43720,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43721,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43722,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43711,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43712,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43713,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43714,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43715,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43716,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43709,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43710,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43705,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43706,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43707,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43708,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43701,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43702,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43703,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43704,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43695,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43696,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43697,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43698,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43699,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43700,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43693,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43694,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43689,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43690,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43691,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43692,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43685,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43686,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43687,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43688,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43684,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43678,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43679,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43680,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43681,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43682,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43683,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43677,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43672,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43673,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43674,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43675,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43676,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43669,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43670,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43671,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43666,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43667,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43668,2020-06-11 18:03:00,2020-06-11 18:03:00,2,0,0.0,False
用户43661,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43662,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43663,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43664,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43665,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43655,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43656,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43657,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43658,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43659,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43660,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43653,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43654,2020-06-11 18:03:00,2020-06-11 18:03:00,1,0,0.0,False
用户43642,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43643,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43644,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43645,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43646,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43639,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43640,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43641,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43637,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43638,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43631,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43632,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43633,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43634,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43635,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43636,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43626,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43627,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43628,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43629,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43630,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43623,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43624,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43625,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43621,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43622,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43615,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43616,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43617,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43618,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43619,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43620,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43609,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43610,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43611,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43612,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43613,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43614,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43607,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43608,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43604,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43605,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43606,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43599,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43600,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43601,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43602,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43603,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43593,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43594,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43595,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43596,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43597,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43598,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43591,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43592,2020-06-11 18:01:00,2020-06-11 18:01:00,1,0,0.0,False
用户43588,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43589,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43590,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43583,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43584,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43585,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43586,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43587,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43582,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43575,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43576,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43577,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43578,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43579,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43580,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43581,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43569,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43570,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43571,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43572,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43573,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43574,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43567,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43568,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43564,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43565,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43566,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43559,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43560,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43561,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43562,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43563,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43558,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43552,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43553,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43554,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43555,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43556,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43557,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43551,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43547,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43548,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43549,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43550,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43543,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43544,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43545,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43546,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43540,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43541,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43542,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43535,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43536,2020-06-11 18:00:00,2020-06-11 20:47:00,1,0,0.0,False
用户43537,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
用户43538,2020-06-11 18:00:00,2020-06-11 18:00:00,1,0,0.0,False
